iso3,county,year,residence,improved_wat_%,improved_san_%,under_5_mortality_rates,income_group,region,total_population,gdp_per_capita_$,population_rural_%,population_urban_%
STP,Sao Tome and Principe,2015,Urban,96.2,48.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2015,Rural,85.4,23.3,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2016,Urban,96.8,49.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2016,Rural,86.5,23.7,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2017,Urban,97.4,50.2,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2017,Rural,87.6,24.1,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2018,Urban,98.0,50.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2018,Rural,88.7,24.3,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2019,Urban,98.6,51.4,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2019,Rural,89.8,24.4,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2020,Urban,98.9,51.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2020,Rural,89.9,24.6,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2021,Urban,99.1,51.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2021,Rural,89.9,24.6,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2022,Urban,99.3,51.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2022,Rural,89.9,24.6,0,Unkown,Unkown,0,0,0,0
SEN,Senegal,2000,Urban,92.4,65.9,118.8,Low income,Sub-Saharan Africa,9704287.0,1986.827759,55.986,44.014
SEN,Senegal,2000,Rural,63.8,22.8,118.8,Low income,Sub-Saharan Africa,9704287.0,1986.827759,55.986,44.014
SEN,Senegal,2001,Urban,92.8,67.1,114.3,Low income,Sub-Saharan Africa,9987494.0,2048.883789,55.454,44.546
SEN,Senegal,2001,Rural,65.6,24.7,114.3,Low income,Sub-Saharan Africa,9987494.0,2048.883789,55.454,44.546
SEN,Senegal,2002,Urban,93.2,68.3,109.8,Low income,Sub-Saharan Africa,10280962.0,2123.006104,54.921,45.079
SEN,Senegal,2002,Rural,67.4,26.6,109.8,Low income,Sub-Saharan Africa,10280962.0,2123.006104,54.921,45.079
SEN,Senegal,2003,Urban,93.6,69.5,105.4,Low income,Sub-Saharan Africa,10584557.0,2166.625,54.388,45.612
SEN,Senegal,2003,Rural,69.2,28.5,105.4,Low income,Sub-Saharan Africa,10584557.0,2166.625,54.388,45.612
SEN,Senegal,2004,Urban,94.0,70.7,101.0,Low income,Sub-Saharan Africa,10898236.0,2237.818848,53.854,46.146
SEN,Senegal,2004,Rural,71.0,30.4,101.0,Low income,Sub-Saharan Africa,10898236.0,2237.818848,53.854,46.146
SEN,Senegal,2005,Urban,94.4,71.9,96.6,Low income,Sub-Saharan Africa,11221976.0,2308.283936,53.32,46.68
SEN,Senegal,2005,Rural,72.8,32.3,96.6,Low income,Sub-Saharan Africa,11221976.0,2308.283936,53.32,46.68
SEN,Senegal,2006,Urban,94.9,73.2,92.2,Low income,Sub-Saharan Africa,11555771.0,2343.345947,52.785,47.215
SEN,Senegal,2006,Rural,74.3,33.7,92.2,Low income,Sub-Saharan Africa,11555771.0,2343.345947,52.785,47.215
SEN,Senegal,2007,Urban,95.4,74.5,87.8,Low income,Sub-Saharan Africa,11900115.0,2420.244385,52.249,47.751
SEN,Senegal,2007,Rural,75.7,35.0,87.8,Low income,Sub-Saharan Africa,11900115.0,2420.244385,52.249,47.751
SEN,Senegal,2008,Urban,95.4,75.7,83.4,Low income,Sub-Saharan Africa,12255714.0,2484.75708,51.713,48.287
SEN,Senegal,2008,Rural,76.7,35.9,83.4,Low income,Sub-Saharan Africa,12255714.0,2484.75708,51.713,48.287
SEN,Senegal,2009,Urban,95.3,77.1,79.0,Low income,Sub-Saharan Africa,12623348.0,2510.23999,51.176,48.824
SEN,Senegal,2009,Rural,77.3,36.2,79.0,Low income,Sub-Saharan Africa,12623348.0,2510.23999,51.176,48.824
SEN,Senegal,2010,Urban,95.5,78.5,74.7,Low income,Sub-Saharan Africa,13003780.0,2587.22998,50.638,49.362
SEN,Senegal,2010,Rural,77.6,35.3,74.7,Low income,Sub-Saharan Africa,13003780.0,2587.22998,50.638,49.362
SEN,Senegal,2011,Urban,95.8,79.9,70.5,Low income,Sub-Saharan Africa,13397781.0,2611.378906,50.1,49.9
SEN,Senegal,2011,Rural,78.9,37.0,70.5,Low income,Sub-Saharan Africa,13397781.0,2611.378906,50.1,49.9
SEN,Senegal,2012,Urban,96.1,81.3,66.3,Low income,Sub-Saharan Africa,13806114.0,2679.539795,49.561,50.439
SEN,Senegal,2012,Rural,80.2,38.7,66.3,Low income,Sub-Saharan Africa,13806114.0,2679.539795,49.561,50.439
SEN,Senegal,2013,Urban,96.4,82.7,62.2,Low income,Sub-Saharan Africa,14229562.0,2744.103027,49.021,50.979
SEN,Senegal,2013,Rural,81.5,40.4,62.2,Low income,Sub-Saharan Africa,14229562.0,2744.103027,49.021,50.979
SEN,Senegal,2014,Urban,96.7,84.1,58.3,Low income,Sub-Saharan Africa,14668903.0,2824.368652,48.481,51.519
SEN,Senegal,2014,Rural,82.8,42.1,58.3,Low income,Sub-Saharan Africa,14668903.0,2824.368652,48.481,51.519
SEN,Senegal,2015,Urban,97.0,85.5,54.5,Low income,Sub-Saharan Africa,15124917.0,2995.69873,47.94,52.06
SEN,Senegal,2015,Rural,84.1,43.8,54.5,Low income,Sub-Saharan Africa,15124917.0,2995.69873,47.94,52.06
SEN,Senegal,2016,Urban,97.3,86.5,51.0,Low income,Sub-Saharan Africa,15598379.0,3177.301514,47.398,52.602
SEN,Senegal,2016,Rural,84.7,45.2,51.0,Low income,Sub-Saharan Africa,15598379.0,3177.301514,47.398,52.602
SEN,Senegal,2017,Urban,97.6,87.5,47.7,Low income,Sub-Saharan Africa,16089998.0,3373.25708,46.856,53.144
SEN,Senegal,2017,Rural,85.3,46.6,47.7,Low income,Sub-Saharan Africa,16089998.0,3373.25708,46.856,53.144
SEN,Senegal,2018,Urban,97.9,88.5,44.7,Low income,Sub-Saharan Africa,16600414.0,3523.513428,46.313,53.687
SEN,Senegal,2018,Rural,85.9,48.0,44.7,Low income,Sub-Saharan Africa,16600414.0,3523.513428,46.313,53.687
SEN,Senegal,2019,Urban,98.2,89.5,42.0,Low income,Sub-Saharan Africa,17130283.0,3625.32251,45.77,54.23
SEN,Senegal,2019,Rural,86.5,49.4,42.0,Low income,Sub-Saharan Africa,17130283.0,3625.32251,45.77,54.23
SEN,Senegal,2020,Urban,98.4,89.5,39.6,Low income,Sub-Saharan Africa,17679998.0,3625.32251,45.225,54.775
SEN,Senegal,2020,Rural,86.7,50.1,39.6,Low income,Sub-Saharan Africa,17679998.0,3625.32251,45.225,54.775
SEN,Senegal,2021,Urban,98.4,89.5,37.5,Low income,Sub-Saharan Africa,18249998.0,3815.155762,44.68,55.32
SEN,Senegal,2021,Rural,86.7,50.3,37.5,Low income,Sub-Saharan Africa,18249998.0,3815.155762,44.68,55.32
SEN,Senegal,2022,Urban,98.4,89.7,0,Low income,Sub-Saharan Africa,18839998.0,3882.880127,44.134,55.866
SEN,Senegal,2022,Rural,86.8,50.7,0,Low income,Sub-Saharan Africa,18839998.0,3882.880127,44.134,55.866
SLE,Sierra Leone,2000,Urban,72.5,31.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2000,Rural,34.5,6.6,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2001,Urban,73.4,31.6,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2001,Rural,37.1,7.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2002,Urban,74.3,32.2,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2002,Rural,39.7,8.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2003,Urban,75.2,32.8,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2003,Rural,42.3,8.7,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2004,Urban,76.1,33.4,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2004,Rural,44.9,9.4,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2005,Urban,77.0,34.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2005,Rural,47.5,10.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2006,Urban,77.8,34.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2006,Rural,49.3,10.2,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2007,Urban,78.5,34.2,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2007,Rural,51.0,10.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2008,Urban,79.1,34.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2008,Rural,52.7,10.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2009,Urban,79.3,34.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2009,Rural,53.8,10.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2010,Urban,79.5,34.4,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2010,Rural,50.6,10.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2011,Urban,80.3,34.9,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2011,Rural,52.2,10.9,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2012,Urban,81.1,35.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2012,Rural,53.8,11.7,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2013,Urban,81.9,36.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2013,Rural,55.4,12.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2014,Urban,82.7,36.7,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2014,Rural,57.0,13.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2015,Urban,83.5,37.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2015,Rural,58.6,14.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2016,Urban,84.1,37.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2016,Rural,59.8,14.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2017,Urban,84.7,37.8,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2017,Rural,61.0,14.9,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2018,Urban,85.3,38.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2018,Rural,62.2,15.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2019,Urban,85.9,38.3,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2019,Rural,63.4,15.7,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2020,Urban,86.3,38.4,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2020,Rural,63.6,16.0,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2021,Urban,86.5,38.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2021,Rural,63.9,16.1,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2022,Urban,86.6,38.5,0,Unkown,Unkown,0,0,0,0
SLE,Sierra Leone,2022,Rural,53.2,14.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2000,Urban,72.3,49.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2000,Rural,36.8,16.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2001,Urban,72.7,50.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2001,Rural,38.3,18.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2002,Urban,73.1,51.1,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2002,Rural,39.8,19.6,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2003,Urban,73.5,52.0,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2003,Rural,41.3,21.0,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2004,Urban,73.9,52.9,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2004,Rural,42.8,22.4,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2005,Urban,74.3,53.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2005,Rural,44.3,23.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2006,Urban,74.9,54.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2006,Rural,45.3,24.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2007,Urban,75.5,55.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2007,Rural,46.3,24.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2008,Urban,76.1,55.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2008,Rural,47.3,25.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2009,Urban,76.9,56.1,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2009,Rural,47.3,25.4,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2010,Urban,77.7,56.4,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2010,Rural,47.0,24.0,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2011,Urban,78.2,57.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2011,Rural,48.4,25.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2012,Urban,78.7,58.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2012,Rural,49.8,26.6,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2013,Urban,79.2,59.1,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2013,Rural,51.2,27.9,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2014,Urban,79.7,60.0,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2014,Rural,52.6,29.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2015,Urban,80.2,60.9,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2015,Rural,54.0,30.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2016,Urban,80.7,61.7,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2016,Rural,54.8,31.2,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2017,Urban,81.2,62.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2017,Rural,55.6,31.9,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2018,Urban,81.7,63.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2018,Rural,56.4,32.6,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2019,Urban,82.2,64.1,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2019,Rural,57.2,33.3,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2020,Urban,83.0,64.6,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2020,Rural,56.9,32.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2021,Urban,83.3,64.8,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2021,Rural,56.9,32.5,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2022,Urban,83.6,65.0,0,Unkown,Unkown,0,0,0,0
SOM,Somalia,2022,Rural,56.9,32.5,0,Unkown,Unkown,0,0,0,0
ZAF,South Africa,2000,Urban,96.5,79.5,68.6,Upper-middle income,Sub-Saharan Africa,44967708.0,9159.263672,48.271,51.729
ZAF,South Africa,2000,Rural,80.8,62.9,68.6,Upper-middle income,Sub-Saharan Africa,44967708.0,9159.263672,48.271,51.729
ZAF,South Africa,2001,Urban,96.7,80.1,69.5,Upper-middle income,Sub-Saharan Africa,45571274.0,9249.208008,48.337,51.663
ZAF,South Africa,2001,Rural,81.9,64.4,69.5,Upper-middle income,Sub-Saharan Africa,45571274.0,9249.208008,48.337,51.663
ZAF,South Africa,2002,Urban,96.9,80.7,70.2,Upper-middle income,Sub-Saharan Africa,46144804.0,9431.114258,48.403,51.597
ZAF,South Africa,2002,Rural,83.0,65.9,70.2,Upper-middle income,Sub-Saharan Africa,46144804.0,9431.114258,48.403,51.597
ZAF,South Africa,2003,Urban,97.1,81.3,70.7,Upper-middle income,Sub-Saharan Africa,46691403.0,9597.234375,48.468,51.532
ZAF,South Africa,2003,Rural,84.1,67.4,70.7,Upper-middle income,Sub-Saharan Africa,46691403.0,9597.234375,48.468,51.532
ZAF,South Africa,2004,Urban,97.3,81.9,70.9,Upper-middle income,Sub-Saharan Africa,47213271.0,9941.970703,48.534,51.466
ZAF,South Africa,2004,Rural,85.1,68.9,70.9,Upper-middle income,Sub-Saharan Africa,47213271.0,9941.970703,48.534,51.466
ZAF,South Africa,2005,Urban,97.5,82.5,70.8,Upper-middle income,Sub-Saharan Africa,47712061.0,10385.20313,48.599,51.401
ZAF,South Africa,2005,Rural,86.2,70.4,70.8,Upper-middle income,Sub-Saharan Africa,47712061.0,10385.20313,48.599,51.401
ZAF,South Africa,2006,Urban,97.4,82.9,70.3,Upper-middle income,Sub-Saharan Africa,48187158.0,10874.96094,48.665,51.335
ZAF,South Africa,2006,Rural,86.7,71.6,70.3,Upper-middle income,Sub-Saharan Africa,48187158.0,10874.96094,48.665,51.335
ZAF,South Africa,2007,Urban,97.4,83.2,69.3,Upper-middle income,Sub-Saharan Africa,48637000.0,11441.74414,48.73,51.27
ZAF,South Africa,2007,Rural,87.0,72.3,69.3,Upper-middle income,Sub-Saharan Africa,48637000.0,11441.74414,48.73,51.27
ZAF,South Africa,2008,Urban,97.3,83.5,67.8,Upper-middle income,Sub-Saharan Africa,49062402.0,11681.44238,48.795,51.205
ZAF,South Africa,2008,Rural,87.2,72.7,67.8,Upper-middle income,Sub-Saharan Africa,49062402.0,11681.44238,48.795,51.205
ZAF,South Africa,2009,Urban,97.3,83.8,65.8,Upper-middle income,Sub-Saharan Africa,49463996.0,11441.74414,48.86,51.14
ZAF,South Africa,2009,Rural,86.9,72.8,65.8,Upper-middle income,Sub-Saharan Africa,49463996.0,11441.74414,48.86,51.14
ZAF,South Africa,2010,Urban,97.2,84.1,63.4,Upper-middle income,Sub-Saharan Africa,49842403.0,11681.44238,48.925,51.075
ZAF,South Africa,2010,Rural,86.1,72.8,63.4,Upper-middle income,Sub-Saharan Africa,49842403.0,11681.44238,48.925,51.075
ZAF,South Africa,2011,Urban,97.2,84.8,60.6,Upper-middle income,Sub-Saharan Africa,50198402.0,12001.07715,51.171,48.829
ZAF,South Africa,2011,Rural,86.5,74.6,60.6,Upper-middle income,Sub-Saharan Africa,50198402.0,12001.07715,51.171,48.829
ZAF,South Africa,2012,Urban,97.2,85.5,57.5,Upper-middle income,Sub-Saharan Africa,50533202.0,12177.33789,51.78,48.22
ZAF,South Africa,2012,Rural,86.9,76.4,57.5,Upper-middle income,Sub-Saharan Africa,50533202.0,12177.33789,51.78,48.22
ZAF,South Africa,2013,Urban,97.2,86.2,54.3,Upper-middle income,Sub-Saharan Africa,50847202.0,12326.96387,52.388,47.612
ZAF,South Africa,2013,Rural,87.3,78.2,54.3,Upper-middle income,Sub-Saharan Africa,50847202.0,12326.96387,52.388,47.612
ZAF,South Africa,2014,Urban,97.2,86.9,51.1,Upper-middle income,Sub-Saharan Africa,51140402.0,12429.58496,52.996,47.004
ZAF,South Africa,2014,Rural,87.7,80.0,51.1,Upper-middle income,Sub-Saharan Africa,51140402.0,12429.58496,52.996,47.004
ZAF,South Africa,2015,Urban,97.2,87.6,48.1,Upper-middle income,Sub-Saharan Africa,51413202.0,12503.74414,53.603,46.397
ZAF,South Africa,2015,Rural,88.1,81.8,48.1,Upper-middle income,Sub-Saharan Africa,51413202.0,12503.74414,53.603,46.397
ZAF,South Africa,2016,Urban,97.2,88.5,45.3,Upper-middle income,Sub-Saharan Africa,51665602.0,12503.74414,54.209,45.791
ZAF,South Africa,2016,Rural,88.3,82.9,45.3,Upper-middle income,Sub-Saharan Africa,51665602.0,12503.74414,54.209,45.791
ZAF,South Africa,2017,Urban,97.1,89.4,42.9,Upper-middle income,Sub-Saharan Africa,51897602.0,12503.74414,54.815,45.185
ZAF,South Africa,2017,Rural,88.4,83.8,42.9,Upper-middle income,Sub-Saharan Africa,51897602.0,12503.74414,54.815,45.185
ZAF,South Africa,2018,Urban,97.2,90.4,40.7,Upper-middle income,Sub-Saharan Africa,52109202.0,12503.74414,55.42,44.58
ZAF,South Africa,2018,Rural,88.6,84.2,40.7,Upper-middle income,Sub-Saharan Africa,52109202.0,12503.74414,55.42,44.58
ZAF,South Africa,2019,Urban,97.2,91.3,38.8,Upper-middle income,Sub-Saharan Africa,52300402.0,12429.58496,56.024,43.976
ZAF,South Africa,2019,Rural,88.9,84.1,38.8,Upper-middle income,Sub-Saharan Africa,52300402.0,12429.58496,56.024,43.976
ZAF,South Africa,2020,Urban,97.2,92.1,37.1,Upper-middle income,Sub-Saharan Africa,52471202.0,11565.48535,56.628,43.372
ZAF,South Africa,2020,Rural,89.1,83.5,37.1,Upper-middle income,Sub-Saharan Africa,52471202.0,11565.48535,56.628,43.372
ZAF,South Africa,2021,Urban,97.2,92.4,35.6,Upper-middle income,Sub-Saharan Africa,52621602.0,12001.07715,57.231,42.769
ZAF,South Africa,2021,Rural,89.1,83.3,35.6,Upper-middle income,Sub-Saharan Africa,52621602.0,12001.07715,57.231,42.769
ZAF,South Africa,2022,Urban,97.2,92.8,0,Upper-middle income,Sub-Saharan Africa,52751602.0,12177.33789,57.833,42.167
ZAF,South Africa,2022,Rural,89.2,82.9,0,Upper-middle income,Sub-Saharan Africa,52751602.0,12177.33789,57.833,42.167
SDN,Sudan,2000,Urban,84.1,43.3,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2000,Rural,41.3,19.6,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2001,Urban,84.4,44.4,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2001,Rural,42.5,20.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2002,Urban,84.7,45.5,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2002,Rural,43.7,22.0,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2003,Urban,85.0,46.6,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2003,Rural,44.9,23.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2004,Urban,85.3,47.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2004,Rural,46.1,24.4,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2005,Urban,85.6,48.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2005,Rural,47.3,25.6,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2006,Urban,85.7,49.9,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2006,Rural,47.8,26.5,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2007,Urban,85.8,50.6,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2007,Rural,48.4,27.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2008,Urban,85.9,51.3,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2008,Rural,49.1,28.0,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2009,Urban,85.9,51.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2009,Rural,49.4,28.3,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2010,Urban,85.9,52.1,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2010,Rural,49.7,28.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2011,Urban,85.9,53.3,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2011,Rural,50.8,30.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2012,Urban,85.9,54.5,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2012,Rural,51.9,31.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2013,Urban,85.9,55.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2013,Rural,53.0,33.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2014,Urban,85.9,56.9,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2014,Rural,54.1,34.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2015,Urban,85.9,58.1,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2015,Rural,55.2,36.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2016,Urban,86.0,59.0,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2016,Rural,56.0,37.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2017,Urban,86.1,59.9,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2017,Rural,56.8,38.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2018,Urban,86.2,60.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2018,Rural,57.6,39.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2019,Urban,86.3,61.7,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2019,Rural,58.4,40.2,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2020,Urban,86.6,61.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2020,Rural,58.0,40.0,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2021,Urban,86.8,61.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2021,Rural,58.1,39.9,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2022,Urban,87.1,61.8,0,Unkown,Unkown,0,0,0,0
SDN,Sudan,2022,Rural,58.1,39.9,0,Unkown,Unkown,0,0,0,0
TZA,Tanzania,2000,Urban,82.7,27.1,122.9,Low income,Sub-Saharan Africa,33503525.0,1572.535889,72.973,27.027
TZA,Tanzania,2000,Rural,35.2,8.0,122.9,Low income,Sub-Saharan Africa,33503525.0,1572.535889,72.973,27.027
TZA,Tanzania,2001,Urban,83.3,28.1,117.8,Low income,Sub-Saharan Africa,34336025.0,1633.992676,72.56,27.44
TZA,Tanzania,2001,Rural,36.9,8.7,117.8,Low income,Sub-Saharan Africa,34336025.0,1633.992676,72.56,27.44
TZA,Tanzania,2002,Urban,83.9,29.1,112.7,Low income,Sub-Saharan Africa,35189397.0,1709.613037,72.146,27.854
TZA,Tanzania,2002,Rural,38.6,9.4,112.7,Low income,Sub-Saharan Africa,35189397.0,1709.613037,72.146,27.854
TZA,Tanzania,2003,Urban,84.5,30.1,107.5,Low income,Sub-Saharan Africa,36063688.0,1782.910156,71.73,28.27
TZA,Tanzania,2003,Rural,40.3,10.1,107.5,Low income,Sub-Saharan Africa,36063688.0,1782.910156,71.73,28.27
TZA,Tanzania,2004,Urban,85.1,31.1,102.3,Low income,Sub-Saharan Africa,36958932.0,1881.814209,71.312,28.688
TZA,Tanzania,2004,Rural,42.0,10.8,102.3,Low income,Sub-Saharan Africa,36958932.0,1881.814209,71.312,28.688
TZA,Tanzania,2005,Urban,85.7,32.1,97.1,Low income,Sub-Saharan Africa,37875151.0,2027.848267,70.893,29.107
TZA,Tanzania,2005,Rural,43.7,11.5,97.1,Low income,Sub-Saharan Africa,37875151.0,2027.848267,70.893,29.107
