iso3,country,year,region,income_group,under_5_mortality,population_total,population_rural_pct,population_urban_pct,gdp_per_capita_ppp
CAF,Central African Republic,2020,Sub-Saharan Africa,Low income,139.9,5167537,56.505,43.495,815.111938
CAF,Central African Republic,2021,Sub-Saharan Africa,Low income,137.9,5249910,56.147,43.853,825.864624
CAF,Central African Republic,2022,Sub-Saharan Africa,Low income,,5332827,55.788,44.212,836.852905
TCD,Chad,2000,Sub-Saharan Africa,Low income,200.7,7899144,79.996,20.004,1166.425171
TCD,Chad,2001,Sub-Saharan Africa,Low income,195.4,8188176,79.615,20.385,1199.117432
TCD,Chad,2002,Sub-Saharan Africa,Low income,190.1,8491515,79.231,20.769,1218.47168
TCD,Chad,2003,Sub-Saharan Africa,Low income,184.8,8808544,78.845,21.155,1292.030518
TCD,Chad,2004,Sub-Saharan Africa,Low income,179.6,9138406,78.455,21.545,1528.910034
TCD,Chad,2005,Sub-Saharan Africa,Low income,174.4,9480020,78.062,21.938,1579.544556
TCD,Chad,2006,Sub-Saharan Africa,Low income,169.3,9832267,77.666,22.334,1620.066406
TCD,Chad,2007,Sub-Saharan Africa,Low income,164.2,10194208,77.267,22.733,1618.369507
TCD,Chad,2008,Sub-Saharan Africa,Low income,159.2,10565011,76.865,23.135,1632.747925
TCD,Chad,2009,Sub-Saharan Africa,Low income,154.2,10943922,76.46,23.54,1633.992676
TCD,Chad,2010,Sub-Saharan Africa,Low income,149.3,11330756,76.052,23.948,1729.896729
TCD,Chad,2011,Sub-Saharan Africa,Low income,144.5,11725287,75.641,24.359,1663.297485
TCD,Chad,2012,Sub-Saharan Africa,Low income,139.8,12127602,75.228,24.772,1690.627686
TCD,Chad,2013,Sub-Saharan Africa,Low income,135.2,12537637,74.811,25.189,1709.613037
TCD,Chad,2014,Sub-Saharan Africa,Low income,130.7,12955365,74.392,25.608,1733.911377
TCD,Chad,2015,Sub-Saharan Africa,Low income,126.3,13380783,73.97,26.03,1690.932495
TCD,Chad,2016,Sub-Saharan Africa,Low income,122.0,13813952,73.545,26.455,1648.040161
TCD,Chad,2017,Sub-Saharan Africa,Low income,117.8,14254884,73.118,26.882,1607.729736
TCD,Chad,2018,Sub-Saharan Africa,Low income,113.8,14703551,72.688,27.312,1593.444946
TCD,Chad,2019,Sub-Saharan Africa,Low income,109.9,15160010,72.255,27.745,1583.565186
TCD,Chad,2020,Sub-Saharan Africa,Low income,106.1,15624231,71.82,28.18,1515.259888
TCD,Chad,2021,Sub-Saharan Africa,Low income,102.5,16096131,71.382,28.618,1472.179565
TCD,Chad,2022,Sub-Saharan Africa,Low income,,16575825,70.942,29.058,1447.882202
CHL,Chile,2000,Latin America & Caribbean,High income,10.6,15351799,13.71,86.29,13418.57031
CHL,Chile,2001,Latin America & Caribbean,High income,10.1,15498332,13.435,86.565,13689.60547
CHL,Chile,2002,Latin America & Caribbean,High income,9.7,15642875,13.163,86.837,13809.5293
CHL,Chile,2003,Latin America & Caribbean,High income,9.3,15785023,12.894,87.106,14264.44922
CHL,Chile,2004,Latin America & Caribbean,High income,8.9,15924773,12.628,87.372,15036.21387
CHL,Chile,2005,Latin America & Caribbean,High income,8.5,16062143,12.365,87.635,15644.47559
CHL,Chile,2006,Latin America & Caribbean,High income,8.2,16197365,12.104,87.896,16482.4043
CHL,Chile,2007,Latin America & Caribbean,High income,7.9,16330761,11.846,88.154,17163.66992
CHL,Chile,2008,Latin America & Caribbean,High income,7.7,16462723,11.591,88.409,17711.02539
CHL,Chile,2009,Latin America & Caribbean,High income,7.5,16593679,11.339,88.661,17163.78516
CHL,Chile,2010,Latin America & Caribbean,High income,7.3,16724017,11.089,88.911,18037.03711
CHL,Chile,2011,Latin America & Caribbean,High income,7.2,16854131,10.842,89.158,18944.20117
CHL,Chile,2012,Latin America & Caribbean,High income,7.1,16984365,10.597,89.403,19747.07031
CHL,Chile,2013,Latin America & Caribbean,High income,7.0,17115006,10.355,89.645,20355.70703
CHL,Chile,2014,Latin America & Caribbean,High income,6.9,17246280,10.116,89.884,20463.85938
CHL,Chile,2015,Latin America & Caribbean,High income,6.8,17378393,9.88,90.12,20739.06836
CHL,Chile,2016,Latin America & Caribbean,High income,6.8,17511451,9.645,90.355,20857.91016
CHL,Chile,2017,Latin America & Caribbean,High income,6.7,17645558,9.414,90.586,20918.47461
CHL,Chile,2018,Latin America & Caribbean,High income,6.7,17780775,9.186,90.814,21568.04688
CHL,Chile,2019,Latin America & Caribbean,High income,6.7,17917208,8.96,91.04,21568.27539
CHL,Chile,2020,Latin America & Caribbean,High income,6.6,18054941,8.738,91.262,19983.82422
CHL,Chile,2021,Latin America & Caribbean,High income,6.6,18193077,8.517,91.483,22079.51367
CHL,Chile,2022,Latin America & Caribbean,High income,,18331574,8.299,91.701,22378.18945
CRI,Costa Rica,2000,Latin America & Caribbean,Upper-middle income,12.0,4004940,43.204,56.796,12821.90527
CRI,Costa Rica,2001,Latin America & Caribbean,Upper-middle income,11.5,4073385,42.428,57.572,12920.89355
CRI,Costa Rica,2002,Latin America & Caribbean,Upper-middle income,11.0,4139893,41.66,58.34,13010.51855
CRI,Costa Rica,2003,Latin America & Caribbean,Upper-middle income,10.6,4205167,40.899,59.101,13166.42578
CRI,Costa Rica,2004,Latin America & Caribbean,Upper-middle income,10.1,4269781,40.147,59.853,13689.60547
CRI,Costa Rica,2005,Latin America & Caribbean,Upper-middle income,9.7,4334057,39.401,60.599,14138.3584
CRI,Costa Rica,2006,Latin America & Caribbean,Upper-middle income,9.4,4398188,38.659,61.341,15163.80566
CRI,Costa Rica,2007,Latin America & Caribbean,Upper-middle income,9.0,4462191,37.924,62.076,16223.51367
CRI,Costa Rica,2008,Latin America & Caribbean,Upper-middle income,8.7,4526207,37.195,62.805,16482.4043
CRI,Costa Rica,2009,Latin America & Caribbean,Upper-middle income,8.4,4590218,36.471,63.529,16339.92676
CRI,Costa Rica,2010,Latin America & Caribbean,Upper-middle income,8.2,4654203,35.753,64.247,16906.27734
CRI,Costa Rica,2011,Latin America & Caribbean,Upper-middle income,8.0,4718104,25.992,74.008,17469.75586
CRI,Costa Rica,2012,Latin America & Caribbean,Upper-middle income,7.8,4781896,25.26,74.74,18197.68164
CRI,Costa Rica,2013,Latin America & Caribbean,Upper-middle income,7.6,4845501,24.536,75.464,18521.49219
CRI,Costa Rica,2014,Latin America & Caribbean,Upper-middle income,7.5,4908816,23.82,76.18,18731.84766
CRI,Costa Rica,2015,Latin America & Caribbean,Upper-middle income,7.5,4971661,23.111,76.889,19177.10742
CRI,Costa Rica,2016,Latin America & Caribbean,Upper-middle income,7.5,5033748,22.41,77.59,19868.27734
CRI,Costa Rica,2017,Latin America & Caribbean,Upper-middle income,7.5,5094849,21.716,78.284,20488.83789
CRI,Costa Rica,2018,Latin America & Caribbean,Upper-middle income,7.5,5154784,21.03,78.97,20894.75586
CRI,Costa Rica,2019,Latin America & Caribbean,Upper-middle income,7.5,5213364,20.35,79.65,21230.06055
CRI,Costa Rica,2020,Latin America & Caribbean,Upper-middle income,7.5,5270634,19.678,80.322,20103.55469
CRI,Costa Rica,2021,Latin America & Caribbean,Upper-middle income,7.5,5326553,19.013,80.987,20723.15039
CRI,Costa Rica,2022,Latin America & Caribbean,Upper-middle income,,5381165,18.354,81.646,21568.04688
CIV,Cote d'Ivoire,2000,Sub-Saharan Africa,Lower-middle income,137.9,16262459,57.199,42.801,2995.69873
CIV,Cote d'Ivoire,2001,Sub-Saharan Africa,Lower-middle income,135.0,16744888,56.634,43.366,3035.772705
CIV,Cote d'Ivoire,2002,Sub-Saharan Africa,Lower-middle income,132.0,17234380,56.069,43.931,2949.199707
CIV,Cote d'Ivoire,2003,Sub-Saharan Africa,Lower-middle income,129.0,17731210,55.503,44.497,2949.199707
CIV,Cote d'Ivoire,2004,Sub-Saharan Africa,Lower-middle income,125.8,18235472,54.935,45.065,2995.69873
CIV,Cote d'Ivoire,2005,Sub-Saharan Africa,Lower-middle income,122.6,18747209,54.366,45.634,3060.757813
CIV,Cote d'Ivoire,2006,Sub-Saharan Africa,Lower-middle income,119.3,19266395,53.795,46.205,3108.904297
CIV,Cote d'Ivoire,2007,Sub-Saharan Africa,Lower-middle income,116.0,19792994,53.222,46.778,3177.301514
CIV,Cote d'Ivoire,2008,Sub-Saharan Africa,Lower-middle income,112.5,20326978,52.648,47.352,3289.445068
CIV,Cote d'Ivoire,2009,Sub-Saharan Africa,Lower-middle income,109.0,20868285,52.072,47.928,3373.25708
CIV,Cote d'Ivoire,2010,Sub-Saharan Africa,Lower-middle income,105.4,21416847,51.494,48.506,3468.101563
CIV,Cote d'Ivoire,2011,Sub-Saharan Africa,Lower-middle income,101.7,21972620,50.915,49.085,3239.522217
CIV,Cote d'Ivoire,2012,Sub-Saharan Africa,Lower-middle income,98.0,22535572,50.334,49.666,3523.513428
CIV,Cote d'Ivoire,2013,Sub-Saharan Africa,Lower-middle income,94.3,23105658,49.751,50.249,3685.241455
CIV,Cote d'Ivoire,2014,Sub-Saharan Africa,Lower-middle income,90.6,23682869,49.167,50.833,3922.399658
CIV,Cote d'Ivoire,2015,Sub-Saharan Africa,Lower-middle income,87.0,24267154,48.581,51.419,3995.89502
CIV,Cote d'Ivoire,2016,Sub-Saharan Africa,Lower-middle income,83.5,24858509,47.994,52.006,4206.591309
CIV,Cote d'Ivoire,2017,Sub-Saharan Africa,Lower-middle income,80.1,25456860,47.405,52.595,4460.038086
CIV,Cote d'Ivoire,2018,Sub-Saharan Africa,Lower-middle income,77.0,26062137,46.814,53.186,4739.040039
CIV,Cote d'Ivoire,2019,Sub-Saharan Africa,Lower-middle income,74.0,26674251,46.222,53.778,4951.053711
CIV,Cote d'Ivoire,2020,Sub-Saharan Africa,Lower-middle income,71.2,27293148,45.628,54.372,4995.8125
CIV,Cote d'Ivoire,2021,Sub-Saharan Africa,Lower-middle income,68.6,27918738,45.033,54.967,5272.247559
CIV,Cote d'Ivoire,2022,Sub-Saharan Africa,Lower-middle income,,28551075,44.436,55.564,5459.791992
HRV,Croatia,2000,Europe & Central Asia,High income,7.7,4391283,44.474,55.526,17711.02539
HRV,Croatia,2001,Europe & Central Asia,High income,7.3,4334341,44.33,55.67,18521.49219
HRV,Croatia,2002,Europe & Central Asia,High income,6.9,4311026,44.186,55.814,19204.89648
HRV,Croatia,2003,Europe & Central Asia,High income,6.5,4301648,44.043,55.957,20103.55469
HRV,Croatia,2004,Europe & Central Asia,High income,6.2,4293026,43.899,56.101,21041.5957
HRV,Croatia,2005,Europe & Central Asia,High income,5.8,4284889,43.756,56.244,21841.59766
HRV,Croatia,2006,Europe & Central Asia,High income,5.5,4277085,43.613,56.387,23082.83984
HRV,Croatia,2007,Europe & Central Asia,High income,5.3,4269453,43.47,56.53,24355.39844
HRV,Croatia,2008,Europe & Central Asia,High income,5.0,4262100,43.328,56.672,24810.74219
HRV,Croatia,2009,Europe & Central Asia,High income,4.8,4255146,43.186,56.814,23151.04297
HRV,Croatia,2010,Europe & Central Asia,High income,4.6,4248555,43.045,56.955,22986.29492
HRV,Croatia,2011,Europe & Central Asia,High income,4.4,4280623,42.903,57.097,23357.99609
HRV,Croatia,2012,Europe & Central Asia,High income,4.3,4267558,42.762,57.238,22986.29492
HRV,Croatia,2013,Europe & Central Asia,High income,4.1,4252877,42.621,57.379,23082.83984
HRV,Croatia,2014,Europe & Central Asia,High income,4.0,4236449,42.48,57.52,23151.04297
HRV,Croatia,2015,Europe & Central Asia,High income,3.8,4218698,42.34,57.66,24172.9375
HRV,Croatia,2016,Europe & Central Asia,High income,3.7,4195821,42.199,57.801,24847.57031
HRV,Croatia,2017,Europe & Central Asia,High income,3.6,4170627,42.059,57.941,25764.95117
HRV,Croatia,2018,Europe & Central Asia,High income,3.4,4144547,41.919,58.081,26315.03906
HRV,Croatia,2019,Europe & Central Asia,High income,3.3,4119154,41.779,58.221,26521.84961
HRV,Croatia,2020,Europe & Central Asia,High income,3.2,4085449,41.639,58.361,24202.44141
HRV,Croatia,2021,Europe & Central Asia,High income,3.1,4053912,41.5,58.5,26795.39844
HRV,Croatia,2022,Europe & Central Asia,High income,,4023620,41.36,58.64,27710.22852
CUB,Cuba,2000,Latin America & Caribbean,Upper-middle income,8.5,11105753,25.325,74.675,
CUB,Cuba,2001,Latin America & Caribbean,Upper-middle income,8.1,11142517,25.077,74.923,
CUB,Cuba,2002,Latin America & Caribbean,Upper-middle income,7.6,11177743,24.832,75.168,
CUB,Cuba,2003,Latin America & Caribbean,Upper-middle income,7.2,11210064,24.588,75.412,
CUB,Cuba,2004,Latin America & Caribbean,Upper-middle income,6.8,11239201,24.346,75.654,
CUB,Cuba,2005,Latin America & Caribbean,Upper-middle income,6.4,11263690,24.106,75.894,
CUB,Cuba,2006,Latin America & Caribbean,Upper-middle income,6.1,11281896,23.868,76.132,
CUB,Cuba,2007,Latin America & Caribbean,Upper-middle income,5.8,11292900,23.633,76.367,
CUB,Cuba,2008,Latin America & Caribbean,Upper-middle income,5.5,11297125,23.4,76.6,
CUB,Cuba,2009,Latin America & Caribbean,Upper-middle income,5.3,11295982,23.169,76.831,
CUB,Cuba,2010,Latin America & Caribbean,Upper-middle income,5.1,11290414,22.941,77.059,
CUB,Cuba,2011,Latin America & Caribbean,Upper-middle income,5.0,11281762,22.715,77.285,
CUB,Cuba,2012,Latin America & Caribbean,Upper-middle income,4.8,11270921,22.49,77.51,
CUB,Cuba,2013,Latin America & Caribbean,Upper-middle income,4.7,11258672,22.268,77.732,
CUB,Cuba,2014,Latin America & Caribbean,Upper-middle income,4.6,11245781,22.047,77.953,
CUB,Cuba,2015,Latin America & Caribbean,Upper-middle income,4.5,11232810,21.829,78.171,
CUB,Cuba,2016,Latin America & Caribbean,Upper-middle income,4.4,11219972,21.613,78.387,
CUB,Cuba,2017,Latin America & Caribbean,Upper-middle income,4.4,11207519,21.398,78.602,
CUB,Cuba,2018,Latin America & Caribbean,Upper-middle income,4.3,11195374,21.186,78.814,
CUB,Cuba,2019,Latin America & Caribbean,Upper-middle income,4.3,11183483,20.975,79.025,
CUB,Cuba,2020,Latin America & Caribbean,Upper-middle income,4.3,11171804,20.766,79.234,
CUB,Cuba,2021,Latin America & Caribbean,Upper-middle income,4.2,11160351,20.559,79.441,
CUB,Cuba,2022,Latin America & Caribbean,Upper-middle income,,11149150,20.354,79.646,
CYP,Cyprus,2000,Europe & Central Asia,High income,6.3,923150,33.003,66.997,32395.22266
CYP,Cyprus,2001,Europe & Central Asia,High income,5.9,944062,32.883,67.117,33331.99609
CYP,Cyprus,2002,Europe & Central Asia,High income,5.5,964645,32.764,67.236,33911.39063
CYP,Cyprus,2003,Europe & Central Asia,High income,5.1,984920,32.645,67.355,34681.01563
CYP,Cyprus,2004,Europe & Central Asia,High income,4.8,1005056,32.527,67.473,35930.78125
CYP,Cyprus,2005,Europe & Central Asia,High income,4.5,1025232,32.409,67.591,37300.66406
CYP,Cyprus,2006,Europe & Central Asia,High income,4.2,1045613,32.291,67.709,38521.48828
CYP,Cyprus,2007,Europe & Central Asia,High income,3.9,1066318,32.174,67.826,40252.01563
CYP,Cyprus,2008,Europe & Central Asia,High income,3.7,1087399,32.057,67.943,41304.07813
CYP,Cyprus,2009,Europe & Central Asia,High income,3.5,1108847,31.94,68.06,40252.01563
CYP,Cyprus,2010,Europe & Central Asia,High income,3.3,1130612,31.824,68.176,40252.01563
CYP,Cyprus,2011,Europe & Central Asia,High income,3.1,1152601,31.708,68.292,39958.95313
CYP,Cyprus,2012,Europe & Central Asia,High income,3.0,1174677,32.408,67.592,38828.80078
CYP,Cyprus,2013,Europe & Central Asia,High income,2.8,1196657,32.73,67.27,36253.22656
CYP,Cyprus,2014,Europe & Central Asia,High income,2.7,1218320,33.053,66.947,35648.13281
CYP,Cyprus,2015,Europe & Central Asia,High income,2.6,1239433,33.376,66.624,36253.22656
CYP,Cyprus,2016,Europe & Central Asia,High income,2.5,1259779,33.699,66.301,37715.54688
CYP,Cyprus,2017,Europe & Central Asia,High income,2.4,1279148,33.43,66.57,39223.99609
CYP,Cyprus,2018,Europe & Central Asia,High income,2.3,1297381,33.161,66.839,40935.83594
CYP,Cyprus,2019,Europe & Central Asia,High income,2.2,1314352,32.894,67.106,41680.45703
CYP,Cyprus,2020,Europe & Central Asia,High income,2.2,1329971,32.627,67.373,39223.99609
CYP,Cyprus,2021,Europe & Central Asia,High income,2.1,1344112,32.361,67.639,41304.07813
CYP,Cyprus,2022,Europe & Central Asia,High income,,1356770,32.095,67.905,42934.14063
DJI,Djibouti,2000,Middle East & North Africa,Lower-middle income,111.4,723321,22.868,77.132,
DJI,Djibouti,2001,Middle East & North Africa,Lower-middle income,107.8,735398,22.84,77.16,
DJI,Djibouti,2002,Middle East & North Africa,Lower-middle income,104.3,747976,22.812,77.188,
DJI,Djibouti,2003,Middle East & North Africa,Lower-middle income,100.8,761009,22.784,77.216,
DJI,Djibouti,2004,Middle East & North Africa,Lower-middle income,97.5,774467,22.756,77.244,
DJI,Djibouti,2005,Middle East & North Africa,Lower-middle income,94.2,788320,22.729,77.271,
DJI,Djibouti,2006,Middle East & North Africa,Lower-middle income,91.0,802529,22.702,77.298,
DJI,Djibouti,2007,Middle East & North Africa,Lower-middle income,87.9,817072,22.675,77.325,
DJI,Djibouti,2008,Middle East & North Africa,Lower-middle income,84.9,831938,22.648,77.352,
DJI,Djibouti,2009,Middle East & North Africa,Lower-middle income,81.9,847119,22.621,77.379,
DJI,Djibouti,2010,Middle East & North Africa,Lower-middle income,79.1,862624,22.594,77.406,
DJI,Djibouti,2011,Middle East & North Africa,Lower-middle income,76.4,878473,22.568,77.432,
DJI,Djibouti,2012,Middle East & North Africa,Lower-middle income,73.8,894677,22.541,77.459,
DJI,Djibouti,2013,Middle East & North Africa,Lower-middle income,71.3,911246,22.515,77.485,
DJI,Djibouti,2014,Middle East & North Africa,Lower-middle income,68.9,928178,22.489,77.511,
DJI,Djibouti,2015,Middle East & North Africa,Lower-middle income,66.6,945474,22.463,77.537,
DJI,Djibouti,2016,Middle East & North Africa,Lower-middle income,64.5,963131,22.437,77.563,
DJI,Djibouti,2017,Middle East & North Africa,Lower-middle income,62.4,981140,22.411,77.589,
DJI,Djibouti,2018,Middle East & North Africa,Lower-middle income,60.4,999489,22.385,77.615,
DJI,Djibouti,2019,Middle East & North Africa,Lower-middle income,58.5,1018158,22.359,77.641,
DJI,Djibouti,2020,Middle East & North Africa,Lower-middle income,56.7,1037130,22.333,77.667,
DJI,Djibouti,2021,Middle East & North Africa,Lower-middle income,54.9,1056372,22.307,77.693,
DJI,Djibouti,2022,Middle East & North Africa,Lower-middle income,,1075855,22.281,77.719,
DOM,Dominican Republic,2000,Latin America & Caribbean,Upper-middle income,38.9,8655844,36.195,63.805,9249.208008
DOM,Dominican Republic,2001,Latin America & Caribbean,Upper-middle income,37.3,8781745,35.632,64.368,9506.634766
DOM,Dominican Republic,2002,Latin America & Caribbean,Upper-middle income,35.8,8906371,35.072,64.928,9597.234375
DOM,Dominican Republic,2003,Latin America & Caribbean,Upper-middle income,34.4,9029676,34.516,65.484,9431.114258
DOM,Dominican Republic,2004,Latin America & Caribbean,Upper-middle income,33.0,9151652,33.962,66.038,9506.634766
DOM,Dominican Republic,2005,Latin America & Caribbean,Upper-middle income,31.7,9272339,33.412,66.588,10385.20313
DOM,Dominican Republic,2006,Latin America & Caribbean,Upper-middle income,30.5,9391741,32.864,67.136,11210.05371
DOM,Dominican Republic,2007,Latin America & Caribbean,Upper-middle income,29.3,9509893,32.319,67.681,11441.74414
DOM,Dominican Republic,2008,Latin America & Caribbean,Upper-middle income,28.2,9626889,31.777,68.223,11898.88281
DOM,Dominican Republic,2009,Latin America & Caribbean,Upper-middle income,27.1,9742817,31.238,68.762,12239.16797
DOM,Dominican Republic,2010,Latin America & Caribbean,Upper-middle income,26.1,9857738,30.702,69.298,13166.42578
DOM,Dominican Republic,2011,Latin America & Caribbean,Upper-middle income,25.2,9971661,25.26,74.74,13689.60547
DOM,Dominican Republic,2012,Latin America & Caribbean,Upper-middle income,24.3,10084534,24.789,75.211,13997.39453
DOM,Dominican Republic,2013,Latin America & Caribbean,Upper-middle income,23.4,10196238,24.321,75.679,14555.51855
DOM,Dominican Republic,2014,Latin America & Caribbean,Upper-middle income,22.6,10306634,23.856,76.144,15645.74805
DOM,Dominican Republic,2015,Latin America & Caribbean,Upper-middle income,21.8,10415599,23.394,76.606,16632.97461
DOM,Dominican Republic,2016,Latin America & Caribbean,Upper-middle income,21.1,10522956,22.934,77.066,17585.53906
